what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334028579958
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1334028582820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334028619254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334028620361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334028621581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334028625168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334028630914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334028642698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334028647923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334028667660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334028671560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334028724271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334028748191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334028840281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334028855869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334030789140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334030902906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334031023287
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1334031080791
activated,editor,com.aptana.editor.html,3.0.3.1326238925,"com.aptana.editor.html",1334031080861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334031085642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334031400963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334031403761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334031405771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334031406789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334032587150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334032589439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334033037520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334033065593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334033068027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334033123629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334033189892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035367177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035369722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035382092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035385489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035397139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035532040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035690549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035692057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035732191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334035738213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334035742490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035744584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334035996822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1334036001569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1334036005128
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036007953
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036013122
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036013838
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036015745
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036017041
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036017690
executed,command,com.aptana.editor.findbar,3.0.0.1326349361,"org.eclipse.ui.edit.findbar.findNextOrPrev",1334036027543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334036040515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334036048097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036078041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036192284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036204334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036420146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036422706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036432166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036472761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036854748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334036894684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036901843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036905637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334036912535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036984635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334036990607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037016095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037066724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037157113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037160801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037225611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037374745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037383010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037384609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334037444132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037458093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037500851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037508345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037651934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334037819193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038096164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038121811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038397157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334038459392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038460488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038465629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334038469418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038470024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038479563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334038482511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038483595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038487663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334038493272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038493632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334038508425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334038526869
